POI_INDEX,ENG_NAME,TOTAL_REVIEWS,RANKING,RATINGS,ADDRESS,OPENING_HOURS,ATTRIBUTES_CRAWLED_TIME
957,ArtisteEntertainment,0,957,,3GreenleafAveSingapore279585Singapore,,2020-02-12 13:11:59.626368
958,ZhaoWeiFilms,0,958,,16ScottsRd#01-28Singapore228221Singapore,,2020-02-12 13:12:15.485372
959,Kidzworld,0,959,,4CrestRdSingaporeZooSingapore779651Singapore,,2020-02-12 13:12:48.556563
960,WanYang,0,960,,"1LowerKentRidgeRoad,#04-01/02,One@KentRidge,NUHMedicalCentre,Queenstown,Singapore,Singapore",,2020-02-12 13:13:34.795950
961,VedureFaceBodyNailSpa,0,961,,"501OrchardRd,#04-06,WheelockPlace,Singapore238880,Singapore",,2020-02-12 13:13:46.379756
962,ArtisteEntertainment,0,962,,3GreenleafAveSingapore279585Singapore,,2020-02-12 13:14:02.365006
963,ZhaoWeiFilms,0,963,,16ScottsRd#01-28Singapore228221Singapore,,2020-02-12 13:14:21.142846
964,FOSTGallery,0,964,,"GillmanBarracks,1LockRoad,Singapore108932",,2020-02-12 13:14:36.886405
965,,0,965,,YanKitRd,,2020-02-12 13:14:55.256325
966,VintageCameraMuseum,0,966,,"8C&8DJalanKledek,Singapore199263,Singapore",,2020-02-12 13:15:07.679069
967,TokyoGalleryByMuséeCollection,0,967,,"13StamfordRoad#02-13CapitolPiazza,Singapore178905,Singapore",,2020-02-12 13:15:19.006867
968,DynastyClassicKtvPteLtd,0,968,,1SophiaRd#02-29PeaceCentreSingapore228149Singapore,,2020-02-12 13:15:31.849756
969,Breathya,0,969,,"1MarineParadeCentralParkwayCentre|03-09ParkwayCentre,Singapore449408,Singapore",,2020-02-12 13:15:42.677282
970,WanderlustAdventures,0,970,,"52WWestCoastFerryRoad|RepublicofSingaporeYachtClub(RSYC),Singapore126887,Singapore",,2020-02-12 13:15:53.859873
971,SeafoodKopitiamCity,0,971,,"#01-03,Kopitiam@KopitiamCity,Blk275DCompassvaleLink,KopitiamCity#01-01(Sengkang/Hougang/Buangkok)",,2020-02-12 13:16:06.117932
972,ShentonWayMeeGorengMuslimFood,0,972,,"#01-154,84MarineParadeCentralMarketandFoodCentre,Blk84MarineParadeCentral(MarineParade)",,2020-02-12 13:16:18.477946
973,ZhaoDe,0,973,,"#01-172,84MarineParadeCentralMarketandFoodCentre,Blk84MarineParadeCentral(MarineParade)",,2020-02-12 13:16:35.157187
974,XinZhouHongKongPastries,0,974,,"#01-38,OldAirportRoadFoodCentre,51OldAirportRoad(Geylang/Aljunied)",,2020-02-12 13:16:46.381721
975,ShiZhiWei,0,975,,"#01-62,BendemeerMarketandFoodCentre,Blk29BendemeerRoad(Bendemeer/Kallang/BoonKeng)",,2020-02-12 13:16:58.728556
976,ShanghaiNoodleLorMee,0,976,,"#01-64,AljuniedAve2MarketandFoodCentre,Blk117AljuniedAve2(Geylang/Stadium/OldAirport)",,2020-02-12 13:17:11.674094
977,LiangMaYongTauFu,0,977,,"#01-98,TelokBlangahCrescentMarketandFoodCentre,Blk11TelokBlangahCrescent(TelokBlangah/Harbourfront)",,2020-02-12 13:17:29.043338
978,,0,978,,"OrchardRoad,Singapore238823,Singapore",,2020-02-12 13:17:40.998259
979,,0,979,,"328NorthBridgeRoad,#01-04RafflesHotelArcadeSingapore",,2020-02-12 13:17:51.968756
980,ThongTeckSianTongLianSinSia,0,980,,1aBoonTeckRdSingapore329578Singapore,,2020-02-12 13:18:02.971424
981,JacobBallas,0,981,,24WaterlooStreet,,2020-02-12 13:18:19.147454
982,VictoryFamilyCentreLtd,0,982,,5JurongWestStreet74,,2020-02-12 13:18:30.799792
983,SingaporePools,0,983,,12HaigRdSingapore430012Singapore,,2020-02-12 13:18:49.458288
984,WanderlustAdventures,0,984,,"52WWestCoastFerryRoad|RepublicofSingaporeYachtClub(RSYC),Singapore126887,Singapore",,2020-02-12 13:18:59.519049
985,StrangerSoccer,0,985,,"3PemimpinDriveLipHingIndustrialBuilding|#06-04LipHingIndustrialBuilding,Singapore576147,Singapore",,2020-02-12 13:19:11.519981
986,Breathya,0,986,,"1MarineParadeCentralParkwayCentre|03-09ParkwayCentre,Singapore449408,Singapore",,2020-02-12 13:19:27.176532
987,OldAdmiraltyHouse,0,987,,"345OldNelsonRoadAdmiraltyHill,Singapore758692,Singapore",,2020-02-12 13:19:45.996579
988,NTUAlumniClub,0,988,,11SlimBarracksRise,,2020-02-12 13:20:01.733606
989,SingaporePools,0,989,,12HaigRdSingapore430012Singapore,,2020-02-12 13:20:18.477110
990,NTUAlumniClub,0,990,,11SlimBarracksRise,,2020-02-12 13:20:34.473695
991,AmberBeaconTower,0,991,,920EastCoastParkwaySingapore449875SingaporeMarineParade,,2020-02-12 13:20:54.267783
992,ThongTeckSianTongLianSinSia,0,992,,1aBoonTeckRdSingapore329578Singapore,,2020-02-12 13:21:08.615277
993,SingaporeVisitorCentreCUBEBoutiqueCapsuleHotelKampongGlam,0,993,,"55BussorahStreet,Singapore199471,Singapore",,2020-02-12 13:21:20.358420
994,RepublicPolytechnic,0,994,,"9WoodlandsAvenue9,Singapore",,2020-02-12 13:21:35.700019
995,FountainGardensSentosa,0,995,,"51&51ACableCarRoad,Singapore51Singapore",,2020-02-12 13:22:04.437874
996,WatAnadaMetyaramaBuddhistTemple,0,996,,"50JalanBukitMerah,Singapore16Singapore",,2020-02-12 13:22:21.874641
997,attica,0,997,,"ClarkeQuay,Singapore",,2020-02-12 13:23:27.249199
998,Lucky,0,998,,"#01-02TripleOneSomerset,,111SomersetRoad,Singapore",,2020-02-12 13:23:45.530834
999,TaladRotFaiSrinakarinvintageretro,0,999,,"SrinakarinSoi51,JohorBahru,Malaysia",,2020-02-12 13:24:01.844869
1000,HiSo,0,1000,,"35RobinsonRd,Singapore068876",,2020-02-12 13:24:22.037737
1001,BattlestarGalactica,0,1001,,"Sentosa,Singapore,UnitedStates",,2020-02-12 13:24:32.286618
1002,TheWhiteBar,0,1002,,"78CircularRoad,Singapore",,2020-02-12 13:24:43.415855
1003,ToaPayohMethodistChurch,0,1003,,"480Lorong2ToaPayah,Singapore",,2020-02-12 13:25:00.219587
1004,TampinesRegionalLibrary,0,1004,,"31TampinesAve7,Singapore529620",,2020-02-12 13:25:18.688036
1005,GuanYinTemple观音堂KwanImThongHoodChoTemple,0,1005,,"WaterlooSt,Singapore,Singapore",,2020-02-12 13:25:28.695796
1006,ChurchOfTheHolySpirit,0,1006,,"248UpperThomsonRoad,Singapore",,2020-02-12 13:25:40.226111
1007,CharliesTapasGrillBar,0,1007,,"32BoatQuay,Singapore",,2020-02-12 13:25:51.405973
1008,ChurchofDivineMercy,0,1008,,"19PasirRisStreet72,Singapore",,2020-02-12 13:26:02.809134
1009,ChurchoftheImmaculateHeartofMary,0,1009,,"24HighlandRoad,Singapore",,2020-02-12 13:26:14.282145
1010,SeletarBaseGolfCourse,0,1010,,"SeletarBaseGolfCourse,244OxfordStreet(S)798420,Singapore",,2020-02-12 13:26:31.660993
1011,WalaWalaCafeBar,0,1011,,"31LorMambong,HollandVillage,Singapore277689",,2020-02-12 13:26:42.303618
1012,BarStop,0,1012,,"8DevonshireRoad,Singapore",,2020-02-12 13:26:53.162558
1013,SOUL,0,1013,,"331NorthBridgeRoad,Singapore",,2020-02-12 13:27:04.566774
1014,Yishunpark,0,1014,,"YishunStreet20,Singapore,Singapore",,2020-02-12 13:27:18.261518
1015,TheJoyOfToys,0,1015,,"6EuTongSenStreetTheCentral|#03-51ClarkeQuayCentral,Singapore059817,Singapore",,2020-02-12 13:27:30.494359
1016,EBuilding,0,1016,,QueenstownEngineeringDrive4,,2020-02-12 13:27:49.042260
1017,ORideSingaporeMiniSegwayTours,0,1017,,"1StadiumPlace|#02-19KallangWaveMall,Singapore397688,Singapore",,2020-02-12 13:28:01.756206
1018,AmoreFitnessBoutiqueSpa,0,1018,,"301UpperThomsonRoadThomsonPlaza|#03-49ThomsonPlaza,Singapore574408,Singapore",,2020-02-12 13:28:18.960172
1019,DivineBar,0,1019,,"ParkviewSquare600NorthBridgeRoad,Singapore,Singapore188778",,2020-02-12 13:28:30.622241
1020,JibberJabbersBar,0,1020,,"LittleIndiaMusicCentre,SerangoonRoad,Singapore",,2020-02-12 13:28:42.432169
1021,MasjidPusaraAman,0,1021,,"MasjidPusaraAman(Mosque),11LimChuKangRoad(S)719452,Singapore",,2020-02-12 13:28:53.461800
1022,TampinesEcoGreen,0,1022,,"Tampines,Singapore,Singapore",,2020-02-12 13:29:06.261114
1023,MVRCK,0,1023,,"991AlexandraRoad|#01-03b,Singapore119964,Singapore",,2020-02-12 13:29:57.773841
1024,LiquifiedBistroBar,0,1024,,"430UpperChangiRoadEastVillage|EastVillage#01-10,Singapore487048,Singapore",,2020-02-12 13:30:23.584765
1025,ApeiroPerformance,0,1025,,"30PrinsepStreetIncomeAtPrinsep|IncomeatPrinsep,Singapore188647,Singapore",,2020-02-12 13:30:55.346335
1026,Boulder,0,1026,,"12KallangAvenue#03-17Aperia,Singapore339511,Singapore",,2020-02-12 13:32:06.066473
1027,AVRY,0,1027,,"9RafflesBoulevardMilleniaWalk|Suite02-02,Singapore039596,Singapore",,2020-02-12 13:32:30.361490
1028,SandBar,0,1028,,"50SilosoBeachWalk,Singapore099000",,2020-02-12 13:32:59.578697
1029,MountElizabethHospital,0,1029,,"3MountElizabeth,Singapore228510",,2020-02-12 13:33:17.353282
1030,Bernies,0,1030,,"961UpperChangiRdN,Singapore",,2020-02-12 13:33:36.445376
1031,KPO,0,1031,,"1KillineyRd,Singapore239518",,2020-02-12 13:33:53.942934
1032,BishanStadium,0,1032,,"7BishanStreet14,Singapore",,2020-02-12 13:34:13.955418
1033,ScarletCity,0,1033,,"AngMoKioHub,53AngMoKioAve3,Level4,Singapore",,2020-02-12 13:34:33.000798
1034,VintageBar,0,1034,,"37DuxtonHill,Singapore,Singapore",,2020-02-12 13:34:50.926279
1035,ORideSingaporeMiniSegwayTours,0,1035,,"1StadiumPlace|#02-19KallangWaveMall,Singapore397688,Singapore",,2020-02-12 13:35:01.352850
1036,AmoreFitnessBoutiqueSpa,0,1036,,"10TampinesCentral1TampinesOne,Singapore529536,Singapore",,2020-02-12 13:35:19.840126
1037,TheJoyOfToys,0,1037,,"6EuTongSenStreetTheCentral|#03-51ClarkeQuayCentral,Singapore059817,Singapore",,2020-02-12 13:35:30.604368
1038,,0,1038,,ClarkeQuay3ERiverValleyRoadSingapore179024,,2020-02-12 13:35:51.976565
1039,AmoreFitnessBoutiqueSpa,0,1039,,"301UpperThomsonRoadThomsonPlaza|#03-49ThomsonPlaza,Singapore574408,Singapore",,2020-02-12 13:36:04.463035
1040,SultanGate,0,1040,,"SultansGate|KampongGlam,Singapore,Singapore",,2020-02-12 13:36:22.621245
1041,OsteopathyPodiatryCentre,0,1041,,"583OrchardRoad,#06-03Forum,Singapore238884,Singapore",,2020-02-12 13:36:46.966695
1042,LEPrivatéClinic,0,1042,,"9ScottsRoad,#08-04,ScottsMedicalCentre,Singapore228210,Singapore",,2020-02-12 13:37:39.511199
1043,LimChinVentures,0,1043,,"#01-01,9MohamedSultanRoad(Orchard/RiverValley)",,2020-02-12 13:38:06.291397
1044,JooChiatBeefKing,0,1044,,"#01-1068,People'sParkCookedFoodCentre,32NewMarketRoad(Chinatown)",,2020-02-12 13:39:18.517876
1045,JinHuaSlicedFishBeeHoon,0,1045,,"#01-121,OldAirportRoadFoodCentre,51OldAirportRoad(Geylang/Aljunied)",,2020-02-12 13:39:37.302159
1046,TienHongVegetableRicePorridge,0,1046,,"#01-166,BoonLayPlaceFoodVillage,221BBoonLayPlace(JurongWest/BoonLay)",,2020-02-12 13:40:19.655282
1047,RongJiMeiShi,0,1047,,"#01-25,Blk505JurongWestFoodCentre,Blk505JurongWestStreet52(JurongWest/BoonLay)",,2020-02-12 13:41:00.428501
1048,TaiFengHandmadeFishBallnoodle,0,1048,,"#01-59,KimKeatPalmMarketandFoodCentre,Blk22Lorong7,ToaPayoh(ToaPayoh)",,2020-02-12 13:41:33.738893
1049,VintageBar,0,1049,,"37DuxtonHill,Singapore,Singapore",,2020-02-12 13:42:10.559993
1050,TampinesEcoGreen,0,1050,,"Tampines,Singapore,Singapore",,2020-02-12 13:42:34.019249
1051,Kembangan,0,1051,,"Kembangan,Singapore",,2020-02-12 13:42:56.270481
1052,CoreStudio,0,1052,,"1PandanValley,Singapore,Singapore",,2020-02-12 13:43:20.299698
1053,FiveIzakayaBar,0,1053,,"16CollyerQuay,Singapore",,2020-02-12 13:43:46.930643
1054,SandBar,0,1054,,"50SilosoBeachWalk,Singapore099000",,2020-02-12 13:44:24.239364
1055,NektarBar,0,1055,,"31ScottsRoad,Singapore",,2020-02-12 13:44:53.466525
1056,Bernies,0,1056,,"961UpperChangiRdN,Singapore",,2020-02-12 13:45:18.520834
1057,MountElizabethHospital,0,1057,,"3MountElizabeth,Singapore228510",,2020-02-12 13:45:51.055022
1058,SengkangSportsRecreationCentre,0,1058,,"57AnchorvaleRoad,Singapore",,2020-02-12 13:46:10.621811
1059,ChineseKindergarten,0,1059,,256OutramRdSingapore169053Singapore,,2020-02-12 13:46:36.477857
1060,LEPrivatéClinic,0,1060,,"9ScottsRoad,#08-04,ScottsMedicalCentre,Singapore228210,Singapore",,2020-02-12 13:46:58.606368
1061,HoKokSunColorectal,0,1061,,"3MountElizabeth#12-09,MountElizabethMedicalCentreSingapore228510SingaporeOrchard",,2020-02-12 13:47:26.893340
1062,OMedicalClinicWheelockPlace,0,1062,,"501OrchardRd,#05-09A,WheelockPlace,Singapore238880,Singapore",周六 10:30-18:30 周一至周五 10:30-20:30,2020-02-12 13:47:57.943050
1063,AVRY,0,1063,,"9RafflesBoulevardMilleniaWalk|Suite02-02,Singapore039596,Singapore",,2020-02-12 13:48:33.134748
1064,LiquifiedBistroBar,0,1064,,"430UpperChangiRoadEastVillage|EastVillage#01-10,Singapore487048,Singapore",,2020-02-12 13:49:05.315224
1065,MVRCK,0,1065,,"991AlexandraRoad|#01-03b,Singapore119964,Singapore",,2020-02-12 13:49:32.840241
1066,,0,1066,,2CoxTerraceSingapore,,2020-02-12 13:49:58.187060
1067,Exhale,0,1067,,"230ARiverValleyRoad|2ndFloorShophouse,Singapore238288,Singapore",,2020-02-12 13:51:17.020608
1068,ESPZENSoccerSchoolAcademy,0,1068,,"200TurfClubRoadTheGrandstand|OppositeGiantSupermarket,Singapore287994,Singapore",,2020-02-12 13:56:23.259944
1069,MyArtSpace,0,1069,,,,2020-02-12 13:57:40.767965
1070,GoRunningToursSingapore,0,1070,,"ClementiWestStreet1|Block608#04-82,Singapore120608,Singapore",,2020-02-12 14:00:03.333456
1071,AmoreFitnessBoutiqueSpa,0,1071,,"68OrchardRoadPlazaSingapura|#04-09PlazaSingapura,Singapore238839,Singapore",,2020-02-12 14:00:41.518528
1072,ChapelOfTheHolySpirit,0,1072,,,,2020-02-12 14:01:48.602247
1073,FriendlyWatersSeasports,0,1073,,ChinatownSingapore058416Singapore,,2020-02-12 14:02:11.166139
1074,DrPPARs,0,1074,,"1LowerKentRidgeRoad,#01-31,One@KentRidge,NUHMedicalCentre,Queenstown,Singapore,Singapore",,2020-02-12 14:02:42.584450
1075,TheArena,0,1075,,"48WoodleighParkPubRecreationClub|PUBRecreationClub,Singapore357844,Singapore",,2020-02-12 14:03:03.895586
1076,OasisYoga,0,1076,,"Block10SelegieRoadSelegieHouse|#01-50,Singapore180010,Singapore",,2020-02-12 14:03:30.920840
1077,JoyScoot,0,1077,,"30RafflesAvenueSingaporeFlyer|SingaporeFlyernexttoticketingcounter,Singapore039803,Singapore",,2020-02-12 14:03:55.609919
1078,SriPelangi,0,1078,,"#01-108,BoonLayPlaceFoodVillage,221BBoonLayPlace(JurongWest/BoonLay)",,2020-02-12 14:04:43.247248
1079,ZhenManFruitJuice,0,1079,,"#01-122,OldAirportRoadFoodCentre,51OldAirportRoad(Geylang/Aljunied)",,2020-02-12 14:05:13.666967
1080,TianLe,0,1080,,"#01-182,YuhuaMarketandHawkerCentre,Blk347JurongEastAvenue1(JurongEast)",,2020-02-12 14:05:40.683514
1081,QiXiang,0,1081,,"#01-27,KebunBaruFoodCentre,Blk226HAngMoKioStreet22(AngMoKio)",,2020-02-12 14:06:50.055736
1082,OldPunggolSatay,0,1082,,"#01-2805,GeylangBahruMarketandFoodCentre,69GeylangBahru(Bendemeer/Kallang/BoonKeng)",,2020-02-12 14:07:13.764755
1083,ShireenRizwana,0,1083,,"#01-49,AyerRajahFoodCentre,Blk503WestCoastDrive(Clementi/WestCoast)",,2020-02-12 14:07:37.063219
1084,NuHuangZhenShenHuoGongShi,0,1084,,"#01-72,AlexandraVillageFoodCentre,120BukitMerahLane1(BukitMerah/Redhill/Alexandra)",,2020-02-12 14:07:58.803247
1085,HupHengMixedVegRice,0,1085,,"#01-90,NorthBridgeRoadMarketandFoodCentre,Blk861NorthBridgeRoad(Bugis/BeachRoad)",,2020-02-12 14:08:24.276406
1086,SiDeFu,0,1086,,"#02-14,80CircuitRoadFoodCentre,Blk80CircuitRoad(Aljunied/PayaLebar)",,2020-02-12 14:08:49.519881
1087,QiuYun,0,1087,,"#02-17,HainaneseVillageCentre,Blk105HougangAve1(Hougang/TaiSeng/UpperSerangoon)",,2020-02-12 14:09:44.384342
1088,JohnsonDuck,0,1088,,450ClementiAvenue3(Clementi/WestCoast),,2020-02-12 14:10:38.294454
1089,SinKimLengMusicLounge,0,1089,,68Lorong25aGeylang(Geylang/Stadium/OldAirport),,2020-02-12 14:15:46.024582
1090,,0,1090,,"111JalanSultan,Singapore199006,Singapore",,2020-02-12 14:16:21.023574
1091,EAbuilding,0,1091,,QueenstownEngineeringDrive1,,2020-02-12 14:16:46.020660
1092,NTUBinjaiHallOfResidence,0,1092,,"62NanyangCrescent,NanyangTechnologicalUniversity",,2020-02-12 14:17:15.620865
1093,SchoolofCivilandEnvironmentalEngineering,0,1093,,"N1-01a-29,50NanyangAve,BlockN3.1,Singapore639798",,2020-02-12 14:17:47.233185
1094,ParklandGreen,0,1094,,920EastCoastParkway,,2020-02-12 14:18:16.480491
1095,NewKatongAquarium,0,1095,,"LocatedinKatongShoppingCentre865MountbattenRd#B1-23Singapore437844SingaporeJooChiat,MarineParade,Katong",,2020-02-12 14:18:49.238474
1096,ONLYAestheticsDhobyGhaut,0,1096,,"190ClemenceauAve,#05-03,SingaporeShoppingCentre,Singapore239924,Singapore",,2020-02-12 14:19:13.298933
1097,FloatingBabyThePlanet,0,1097,,"31MarinaPark|GardensbytheBay,Singapore019191,Singapore",,2020-02-12 14:19:37.018342
1098,JohorSingaporeCauseway,0,1098,,JohorBahru80300Malaysia,,2020-02-12 14:20:02.725070
1099,GemBarLounge,0,1099,,"10AnnSiangHill,Singapore069789",,2020-02-12 14:20:28.495530
1100,TawandangMicrobrewery,0,1100,,"26DempseyRd,Singapore249686",,2020-02-12 14:20:51.228395
1101,VelvetUnderground,0,1101,,"17JiakKimStreet,Singapore169420",,2020-02-12 14:21:16.561669
1102,CovenantEvangelicalFreeChurchBukitPanjang,0,1102,,"10JelapangRoad,Singapore",,2020-02-12 14:21:40.664925
1103,Keybox,0,1103,,"788NorthBridgeRoad,Singapore",,2020-02-12 14:22:06.724719
1104,MasjidAlIman,0,1104,,"10BukitPanjangRingRoad,Singapore",,2020-02-12 14:22:31.425163
1105,StJosephChurchUpperBukitTimah,0,1105,,"4ChestnutDrive,Singapore",,2020-02-12 14:23:01.781244
1106,Roots,0,1106,,"625EliasRoad,Singapore",,2020-02-12 14:23:22.270538
1107,YaleNUSCollege,0,1107,,"16CollegeAveW,#01-220,Singapore138527",,2020-02-12 14:23:49.090146
1108,CashStudioFamilyKaraoke,0,1108,,"21CuscadenRoad,Singapore",,2020-02-12 14:24:13.716870
1109,NewKatongAquarium,0,1109,,"LocatedinKatongShoppingCentre865MountbattenRd#B1-23Singapore437844SingaporeJooChiat,MarineParade,Katong",,2020-02-12 14:24:39.564036
1110,EAbuilding,0,1110,,QueenstownEngineeringDrive1,,2020-02-12 14:24:59.012112
1111,AmoreFitnessBoutiqueSpa,0,1111,,"68OrchardRoadPlazaSingapura|#04-09PlazaSingapura,Singapore238839,Singapore",,2020-02-12 14:25:21.355695
1112,MyArtSpace,0,1112,,,,2020-02-12 14:25:42.856153
1113,GoRunningToursSingapore,0,1113,,"ClementiWestStreet1|Block608#04-82,Singapore120608,Singapore",,2020-02-12 14:26:05.068270
1114,SriPelangi,0,1114,,"#01-108,BoonLayPlaceFoodVillage,221BBoonLayPlace(JurongWest/BoonLay)",,2020-02-12 14:26:30.236593
1115,ZhenManFruitJuice,0,1115,,"#01-122,OldAirportRoadFoodCentre,51OldAirportRoad(Geylang/Aljunied)",,2020-02-12 14:26:55.249258
1116,TianLe,0,1116,,"#01-182,YuhuaMarketandHawkerCentre,Blk347JurongEastAvenue1(JurongEast)",,2020-02-12 14:27:25.136116
1117,QiXiang,0,1117,,"#01-27,KebunBaruFoodCentre,Blk226HAngMoKioStreet22(AngMoKio)",,2020-02-12 14:27:51.011867
1118,OldPunggolSatay,0,1118,,"#01-2805,GeylangBahruMarketandFoodCentre,69GeylangBahru(Bendemeer/Kallang/BoonKeng)",,2020-02-12 14:28:15.560982
1119,ShireenRizwana,0,1119,,"#01-49,AyerRajahFoodCentre,Blk503WestCoastDrive(Clementi/WestCoast)",,2020-02-12 14:28:40.567687
1120,NuHuangZhenShenHuoGongShi,0,1120,,"#01-72,AlexandraVillageFoodCentre,120BukitMerahLane1(BukitMerah/Redhill/Alexandra)",,2020-02-12 14:29:13.351196
1121,HupHengMixedVegRice,0,1121,,"#01-90,NorthBridgeRoadMarketandFoodCentre,Blk861NorthBridgeRoad(Bugis/BeachRoad)",,2020-02-12 14:29:41.532989
1122,SiDeFu,0,1122,,"#02-14,80CircuitRoadFoodCentre,Blk80CircuitRoad(Aljunied/PayaLebar)",,2020-02-12 14:30:04.192052
1123,QiuYun,0,1123,,"#02-17,HainaneseVillageCentre,Blk105HougangAve1(Hougang/TaiSeng/UpperSerangoon)",,2020-02-12 14:30:43.949615
1124,SunsetBayBeachBar,0,1124,,"1300EastCoastParkCarparkF2,Singapore",,2020-02-12 14:31:09.510232
1125,ONEMarinaClub,0,1125,,"11CoveDrive,Singapore098497",,2020-02-12 14:31:33.710120
1126,FragrantGarden,0,1126,,"29TeckChyeTerrace,Singapore",,2020-02-12 14:31:59.356587
1127,RepublicofSingaporeFlyingClub,0,1127,,"Piccadilly,SeletarAirbase,EastCamp,Singapore79Singapore",,2020-02-12 14:32:28.261992
1128,KiuOngYahTemple,0,1128,,"UpperSerangoonRoad,Singapore53Singapore",,2020-02-12 14:32:49.369550
1129,TouMuKungTemple,0,1129,,"779AUpperSerangoonRoad,Singapore534648,Singapore",,2020-02-12 14:33:47.285368
1130,SkyPilates,0,1130,,"583OrchardRoadForum|#09-01ForumOfficeTower,Singapore238884,Singapore",,2020-02-12 14:34:07.768980
1131,TiongBahruAirRaidShelter,0,1131,,"78GuanChuanStreetTiongBahruEstate,Singapore160078,Singapore",,2020-02-12 14:34:34.974040
1132,ChurchofStAlphonsus,0,1132,,"300ThomsonRoadNovenaChurch,Singapore307653,Singapore",,2020-02-12 14:34:59.354271
1133,WorldofBirdnestMuseum,0,1133,,,,2020-02-12 14:35:21.678055
1134,NithyaPriyanSchoolofYoga,0,1134,,"235ASouthBridgeRoad|AcrosstheRoadfromSriMariammanTemple,Singapore058784,Singapore",,2020-02-12 14:35:42.340296
1135,SchoolofElectricalandElectronicEngineering,0,1135,,"Block2.1,,50NanyangAve,BlockN3.1,Singapore639798",,2020-02-12 14:36:05.193029
1136,JelutongTower,0,1136,,"MacritchieReservoir,Singapore,Singapore",,2020-02-12 14:36:24.750317
1137,SingaporeMassageCenter,0,1137,,116MerchantRoadSingaporeRiver058281SingaporeClarkeQuay,,2020-02-12 14:36:52.588069
1138,AngCheeSiaOngTemple,0,1138,,"131WestCoastDrive,Singapore128014,Singapore",,2020-02-12 14:37:11.849069
1139,PartyWorldClementiKTV,0,1139,,1HarbourfrontWalk#03-09VivoCitySingapore098585Singapore,,2020-02-12 14:37:36.025885
1140,LOLLifeofLiquor,0,1140,,42PrinsepStSingapore188670Singapore,,2020-02-12 14:37:59.217368
1141,SchoolofElectricalandElectronicEngineering,0,1141,,"Block2.1,,50NanyangAve,BlockN3.1,Singapore639798",,2020-02-12 14:38:19.000758
1142,SingaporeMassageCenter,0,1142,,116MerchantRoadSingaporeRiver058281SingaporeClarkeQuay,,2020-02-12 14:38:38.704563
1143,ScubaDiving,0,1143,,No.1ChampionsWaySingapore737913Singapore,,2020-02-12 14:38:59.717897
1144,PostMuseum,0,1144,,107+109RowellRoad,,2020-02-12 14:39:18.927447
1145,,0,1145,,"AngMoKioGospelHall(ChineseAssembly),601AngMoKioAvenue4",,2020-02-12 14:39:41.977979
1146,JelutongTower,0,1146,,"MacritchieReservoir,Singapore,Singapore",,2020-02-12 14:40:01.489355
1147,WorldofBirdnestMuseum,0,1147,,,,2020-02-12 14:40:22.528949
1148,NithyaPriyanSchoolofYoga,0,1148,,"235ASouthBridgeRoad|AcrosstheRoadfromSriMariammanTemple,Singapore058784,Singapore",,2020-02-12 14:40:40.608592
1149,BikeAroundTour,0,1149,,"20RepublicAvenueNicollHighwayMrtStation|NicollHighwayMRTStationExitA,Singapore038970,Singapore",,2020-02-12 14:41:00.038724
