POI_INDEX,ASPECTS,ATTRACTION_TYPES,ASPECTS_CRAWLED_TIME
407,reservoir,Nature & Parks,2020-02-21 21:57:12.615980
407,river,Nature & Parks,2020-02-21 21:57:12.646977
409,murals,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 21:57:40.570073
410,texas chicken,"Shopping, Shopping Malls",2020-02-21 21:57:54.635833
410,golden village,"Shopping, Shopping Malls",2020-02-21 21:57:54.655188
410,cinema,"Shopping, Shopping Malls",2020-02-21 21:57:54.682097
410,gv,"Shopping, Shopping Malls",2020-02-21 21:57:54.700907
410,interchange,"Shopping, Shopping Malls",2020-02-21 21:57:54.719302
411,fishing,"Sights & Landmarks, Piers & Boardwalks",2020-02-21 21:58:07.936060
411,ships,"Sights & Landmarks, Piers & Boardwalks",2020-02-21 21:58:07.961904
412,landscape,"Nature & Parks, Gardens",2020-02-21 21:58:21.973886
412,park,"Nature & Parks, Gardens",2020-02-21 21:58:22.033338
413,tengah,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:58:35.166496
413,suntec,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:58:35.183374
414,shop,"Shopping, Shopping Malls",2020-02-21 21:58:49.853247
418,tanah merah,"Transportation, Ferries",2020-02-21 21:59:42.745493
418,harbourfront,"Transportation, Ferries",2020-02-21 21:59:42.774963
418,ride,"Transportation, Ferries",2020-02-21 21:59:42.800740
420,marina south pier,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 22:00:10.955123
420,monkeys,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 22:00:11.005153
420,boat,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 22:00:11.042437
422,suntec city,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 22:00:37.426493
423,marina bay,"Shopping, Shopping Malls",2020-02-21 22:00:50.509509
423,art,"Shopping, Shopping Malls",2020-02-21 22:00:50.533032
423,shop,"Shopping, Shopping Malls",2020-02-21 22:00:50.549960
424,tanjong pagar mrt,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:01:04.202233
424,ghost,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:01:04.223014
424,taoist,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:01:04.243986
424,hock,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:01:04.267462
424,spooky,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:01:04.290419
425,fun,"Concerts & Shows, Theatres",2020-02-21 22:01:17.566663
426,war memorial,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:30.711791
426,world war i,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:30.757873
426,british soldiers,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:30.808918
426,their lives,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:30.851388
426,wars,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:30.900596
426,padang,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:30.961014
426,remembrance,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:30.981561
426,inscriptions,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:31.000925
426,importance,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:31.019555
426,ww1,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:31.037489
426,perished,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:31.056247
426,sacrifice,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:31.074003
426,bronze,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:31.090347
426,heroes,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:31.115726
426,ww2,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:01:31.139370
427,zip line,"Fun & Games, Nature & Parks, Playgrounds, National Parks, Gardens",2020-02-21 22:01:45.888672
427,nus,"Fun & Games, Nature & Parks, Playgrounds, National Parks, Gardens",2020-02-21 22:01:45.904216
427,play,"Fun & Games, Nature & Parks, Playgrounds, National Parks, Gardens",2020-02-21 22:01:45.920882
427,park,"Fun & Games, Nature & Parks, Playgrounds, National Parks, Gardens",2020-02-21 22:01:45.938990
427,nature,"Fun & Games, Nature & Parks, Playgrounds, National Parks, Gardens",2020-02-21 22:01:45.954419
427,garden,"Fun & Games, Nature & Parks, Playgrounds, National Parks, Gardens",2020-02-21 22:01:45.972324
428,robertson quay,"Shopping, Museums, Art Museums, Art Galleries",2020-02-21 22:02:01.761345
428,fine art,"Shopping, Museums, Art Museums, Art Galleries",2020-02-21 22:02:01.780517
428,singapore river,"Shopping, Museums, Art Museums, Art Galleries",2020-02-21 22:02:01.795605
428,institute,"Shopping, Museums, Art Museums, Art Galleries",2020-02-21 22:02:01.811846
428,artists,"Shopping, Museums, Art Museums, Art Galleries",2020-02-21 22:02:01.827091
428,techniques,"Shopping, Museums, Art Museums, Art Galleries",2020-02-21 22:02:01.842936
428,conducted,"Shopping, Museums, Art Museums, Art Galleries",2020-02-21 22:02:01.858023
428,tours,"Shopping, Museums, Art Museums, Art Galleries",2020-02-21 22:02:01.874191
429,textbook,"Museums, Speciality Museums",2020-02-21 22:02:15.059961
429,educational,"Museums, Speciality Museums",2020-02-21 22:02:15.075080
430,art,"Museums, Speciality Museums",2020-02-21 22:02:27.920054
430,academic,"Museums, Speciality Museums",2020-02-21 22:02:27.955156
430,collection,"Museums, Speciality Museums",2020-02-21 22:02:27.991917
431,tasting room,"Food & Drink, Breweries",2020-02-21 22:02:41.249175
436,john island,"Transportation, Ferries",2020-02-21 22:03:46.439320
436,day trip,"Transportation, Ferries",2020-02-21 22:03:46.461470
436,lazarus,"Transportation, Ferries",2020-02-21 22:03:46.479525
436,pier,"Transportation, Ferries",2020-02-21 22:03:46.496658
436,boats,"Transportation, Ferries",2020-02-21 22:03:46.513123
437,sri mariamman temple,"Sights & Landmarks, Historic Walking Areas",2020-02-21 22:04:00.751787
437,convicts,"Sights & Landmarks, Historic Walking Areas",2020-02-21 22:04:00.766895
437,historic,"Sights & Landmarks, Historic Walking Areas",2020-02-21 22:04:00.783383
437,chinatown,"Sights & Landmarks, Historic Walking Areas",2020-02-21 22:04:00.798345
437,history,"Sights & Landmarks, Historic Walking Areas",2020-02-21 22:04:00.813832
439,mangroves,Nature & Parks,2020-02-21 22:04:28.160678
439,park,Nature & Parks,2020-02-21 22:04:28.199681
439,stroll,Nature & Parks,2020-02-21 22:04:28.237073
439,trees,Nature & Parks,2020-02-21 22:04:28.263516
440,foodcourt,"Shopping, Shopping Malls",2020-02-21 22:04:42.015144
440,mall,"Shopping, Shopping Malls",2020-02-21 22:04:42.045179
442,south bridge road,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 22:05:09.656207
442,architecture,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 22:05:09.681130
442,chinese,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 22:05:09.713638
443,purchase,"Shopping, Department Stores",2020-02-21 22:05:23.112314
444,bugis street,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 22:05:36.558240
446,learning,"Classes & Workshops, Outdoor Activities, Sports Camps & Clinics",2020-02-21 22:06:03.350292
446,fun,"Classes & Workshops, Outdoor Activities, Sports Camps & Clinics",2020-02-21 22:06:03.393249
448,jurong bird park,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 22:06:31.342944
448,night safari,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 22:06:31.386895
448,parks,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 22:06:31.423469
448,tickets,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 22:06:31.463785
448,zoo,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 22:06:31.505059
449,museum,"Museums, History Museums",2020-02-21 22:06:45.107763
450,jogging,Nature & Parks,2020-02-21 22:06:58.163831
451,william henry,"Sights & Landmarks, Bridges",2020-02-21 22:07:10.895652
451,merchant court,"Sights & Landmarks, Bridges",2020-02-21 22:07:10.938554
451,quays,"Sights & Landmarks, Bridges",2020-02-21 22:07:10.986317
451,merchants,"Sights & Landmarks, Bridges",2020-02-21 22:07:11.033022
451,photos,"Sights & Landmarks, Bridges",2020-02-21 22:07:11.077153
454,commonwealth,"Museums, History Museums",2020-02-21 22:07:51.169874
454,history,"Museums, History Museums",2020-02-21 22:07:51.184879
460,ps cafe,"Shopping, Shopping Malls",2020-02-21 22:09:10.034585
460,shopping,"Shopping, Shopping Malls",2020-02-21 22:09:10.056430
461,pulau ubin,"Outdoor Activities, Classes & Workshops, Sports Camps & Clinics",2020-02-21 22:09:23.181884
461,fried rice and noodles,"Outdoor Activities, Classes & Workshops, Sports Camps & Clinics",2020-02-21 22:09:23.204476
461,delicious local dishes,"Outdoor Activities, Classes & Workshops, Sports Camps & Clinics",2020-02-21 22:09:23.228364
461,cheap lunch,"Outdoor Activities, Classes & Workshops, Sports Camps & Clinics",2020-02-21 22:09:23.250747
461,strait,"Outdoor Activities, Classes & Workshops, Sports Camps & Clinics",2020-02-21 22:09:23.271782
462,national museum of singapore,"Sights & Landmarks, Scenic Walking Areas",2020-02-21 22:09:37.657128
462,fort canning park,"Sights & Landmarks, Scenic Walking Areas",2020-02-21 22:09:37.676439
462,independence,"Sights & Landmarks, Scenic Walking Areas",2020-02-21 22:09:37.692318
462,bay,"Sights & Landmarks, Scenic Walking Areas",2020-02-21 22:09:37.709501
464,deities,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 22:10:03.823781
466,speakers corner,Nature & Parks,2020-02-21 22:10:30.930917
466,an open air theatre,Nature & Parks,2020-02-21 22:10:30.952018
466,religious,Nature & Parks,2020-02-21 22:10:30.972203
467,facial,"Shopping, Shopping Malls",2020-02-21 22:10:44.106222
467,beauty,"Shopping, Shopping Malls",2020-02-21 22:10:44.148069
468,trail,"Outdoor Activities, Nature & Parks, Biking Trails",2020-02-21 22:10:57.349614
468,nature,"Outdoor Activities, Nature & Parks, Biking Trails",2020-02-21 22:10:57.365694
468,zoo,"Outdoor Activities, Nature & Parks, Biking Trails",2020-02-21 22:10:57.381738
469,mosque,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:11:10.452398
469,pray,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:11:10.468804
470,mall,"Shopping, Shopping Malls",2020-02-21 22:11:23.547927
471,mosque,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 22:11:36.737789
474,president,"Sights & Landmarks, Bridges",2020-02-21 22:12:16.795687
474,bay,"Sights & Landmarks, Bridges",2020-02-21 22:12:16.810958
476,seafood noodles,"Food & Drink, Breweries",2020-02-21 22:12:45.168435
476,hawker,"Food & Drink, Breweries",2020-02-21 22:12:45.183301
476,sgd,"Food & Drink, Breweries",2020-02-21 22:12:45.198336
477,skates,"Fun & Games, Sports Complexes",2020-02-21 22:12:57.965147
477,lesson,"Fun & Games, Sports Complexes",2020-02-21 22:12:57.980456
480,arts,"Concerts & Shows, Theatres",2020-02-21 22:13:39.027129
482,other attractions,"Sights & Landmarks, Architectural Buildings",2020-02-21 22:14:04.914823
484,pics,"Museums, Speciality Museums",2020-02-21 22:14:32.964602
484,mosque,"Museums, Speciality Museums",2020-02-21 22:14:32.979755
484,collection,"Museums, Speciality Museums",2020-02-21 22:14:32.994507
484,shop,"Museums, Speciality Museums",2020-02-21 22:14:33.010594
488,sailors,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:15:25.010304
489,shopping mall,"Shopping, Shopping Malls",2020-02-21 22:15:39.008408
489,foodcourt,"Shopping, Shopping Malls",2020-02-21 22:15:39.023443
489,cinema,"Shopping, Shopping Malls",2020-02-21 22:15:39.038799
492,marine,"Transportation, Ferries",2020-02-21 22:16:19.488290
492,boat,"Transportation, Ferries",2020-02-21 22:16:19.502643
493,figures,"Sights & Landmarks, Monuments & Statues, Sacred & Religious Sites",2020-02-21 22:16:32.417667
493,history,"Sights & Landmarks, Monuments & Statues, Sacred & Religious Sites",2020-02-21 22:16:32.432830
493,fun,"Sights & Landmarks, Monuments & Statues, Sacred & Religious Sites",2020-02-21 22:16:32.448635
495,esplanade park,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:16:58.173873
495,soldiers,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:16:58.189931
495,netaji,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:16:58.205882
495,fought,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:16:58.221651
496,movie,"Shopping, Museums, Art Galleries",2020-02-21 22:17:12.462958
497,bay,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:17:25.439921
498,trek,"Sights & Landmarks, Lookouts",2020-02-21 22:17:38.427618
499,climb,"Sights & Landmarks, Observation Decks & Towers",2020-02-21 22:17:51.496893
499,storey,"Sights & Landmarks, Observation Decks & Towers",2020-02-21 22:17:51.511691
500,orchard road,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:18:04.172597
500,mosque,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:18:04.187290
500,prayer,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 22:18:04.202569
501,worth a visit,"Sights & Landmarks, Lighthouses",2020-02-21 22:18:18.631583
501,built,"Sights & Landmarks, Lighthouses",2020-02-21 22:18:18.646725
501,park,"Sights & Landmarks, Lighthouses",2020-02-21 22:18:18.661962
504,great fun,"Nature & Parks, Zoos & Aquariums",2020-02-21 22:18:59.940984
504,rays,"Nature & Parks, Zoos & Aquariums",2020-02-21 22:18:59.955240
506,president,"Museums, History Museums",2020-02-21 22:19:25.874297
506,governors,"Museums, History Museums",2020-02-21 22:19:25.888722
506,convicts,"Museums, History Museums",2020-02-21 22:19:25.903733
506,gifts,"Museums, History Museums",2020-02-21 22:19:25.918994
506,rotana,"Museums, History Museums",2020-02-21 22:19:25.934115
506,colonial,"Museums, History Museums",2020-02-21 22:19:25.949222
506,history,"Museums, History Museums",2020-02-21 22:19:25.964154
506,exhibits,"Museums, History Museums",2020-02-21 22:19:25.979073
506,guide,"Museums, History Museums",2020-02-21 22:19:25.994160
514,antique clock,"Shopping, Antique Stores",2020-02-21 22:21:10.696527
514,restoring,"Shopping, Antique Stores",2020-02-21 22:21:10.714676
518,constructed,"Sights & Landmarks, Historic Sites, Points of Interest & Landmarks, Architectural Buildings",2020-02-21 22:22:03.301298
518,chinatown,"Sights & Landmarks, Historic Sites, Points of Interest & Landmarks, Architectural Buildings",2020-02-21 22:22:03.316661
522,gallery,"Shopping, Museums, Art Galleries",2020-02-21 22:22:57.117330
522,artists,"Shopping, Museums, Art Galleries",2020-02-21 22:22:57.134246
527,choa chu kang,"Shopping, Shopping Malls",2020-02-21 22:24:02.115509
527,mrt station,"Shopping, Shopping Malls",2020-02-21 22:24:02.131374
527,heartland,"Shopping, Shopping Malls",2020-02-21 22:24:02.146881
527,cinema,"Shopping, Shopping Malls",2020-02-21 22:24:02.161761
527,library,"Shopping, Shopping Malls",2020-02-21 22:24:02.177163
528,cold storage,"Shopping, Shopping Malls",2020-02-21 22:24:15.069009
528,mrt station,"Shopping, Shopping Malls",2020-02-21 22:24:15.083728
528,uniqlo,"Shopping, Shopping Malls",2020-02-21 22:24:15.098442
528,century,"Shopping, Shopping Malls",2020-02-21 22:24:15.113478
528,mall,"Shopping, Shopping Malls",2020-02-21 22:24:15.128289
528,shop,"Shopping, Shopping Malls",2020-02-21 22:24:15.143393
529,artwork,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 22:24:28.044458
529,viewed,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 22:24:28.058563
530,climbing,"Fun & Games, Sports Complexes",2020-02-21 22:24:40.976449
530,route,"Fun & Games, Sports Complexes",2020-02-21 22:24:40.991371
536,small church,"Sights & Landmarks, Churches & Cathedrals",2020-02-21 22:25:59.052461
538,steel sculpture,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:26:25.686303
538,raffles place,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:26:25.702234
538,figures,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:26:25.718127
538,quay,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:26:25.736236
538,tallest,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:26:25.751721
538,colorful,"Sights & Landmarks, Monuments & Statues",2020-02-21 22:26:25.767437
543,statues representing,"Sights & Landmarks, Monuments & Statues, Sacred & Religious Sites",2020-02-21 22:27:31.607127
543,singapore river,"Sights & Landmarks, Monuments & Statues, Sacred & Religious Sites",2020-02-21 22:27:31.623357
543,chinese,"Sights & Landmarks, Monuments & Statues, Sacred & Religious Sites",2020-02-21 22:27:31.639216
543,history,"Sights & Landmarks, Monuments & Statues, Sacred & Religious Sites",2020-02-21 22:27:31.655332
543,bronze,"Sights & Landmarks, Monuments & Statues, Sacred & Religious Sites",2020-02-21 22:27:31.670995
543,halal,"Sights & Landmarks, Monuments & Statues, Sacred & Religious Sites",2020-02-21 22:27:31.686699
547,pagoda,"Museums, Speciality Museums",2020-02-21 22:28:27.771107
548,shop,"Shopping, Antique Stores",2020-02-21 22:28:40.976857
548,colorful,"Shopping, Antique Stores",2020-02-21 22:28:40.991379
553,orchard road,"Shopping, Shopping Malls",2020-02-21 22:29:47.274832
554,classes,"Classes & Workshops, Outdoor Activities, Sports Camps & Clinics",2020-02-21 22:30:00.277431
555,artists,"Museums, Shopping, Art Galleries",2020-02-21 22:30:13.211779
563,artists,"Museums, Shopping, Art Galleries",2020-02-21 22:31:59.069662
563,showcasing,"Museums, Shopping, Art Galleries",2020-02-21 22:31:59.086754
568,fun,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 22:33:05.617302
576,chinese garden,"Sights & Landmarks, Lookouts, Architectural Buildings, Points of Interest & Landmarks",2020-02-21 22:34:49.739977
577,keppel bay,"Sights & Landmarks, Piers & Boardwalks",2020-02-21 22:35:02.844487
577,labrador park,"Sights & Landmarks, Piers & Boardwalks",2020-02-21 22:35:02.859454
579,artifacts,"Museums, Speciality Museums",2020-02-21 22:35:28.630469
579,history,"Museums, Speciality Museums",2020-02-21 22:35:28.645224
586,singapore river,"Sights & Landmarks, Scenic Walking Areas, Bridges, Points of Interest & Landmarks",2020-02-21 22:37:05.352092
596,cinema,"Shopping, Shopping Malls",2020-02-21 22:39:17.875889
596,mall,"Shopping, Shopping Malls",2020-02-21 22:39:17.925211
